Port Name,State,Border,Date,Measure,Value,Season
Dalton Cache,Alaska,Canada,2022-12-01,Cars,493,Winter
Danville,Washington,Canada,2022-12-01,Cars,1593,Winter
Del Bonita,Montana,Canada,2022-12-01,Cars,2147,Winter
Del Rio,Texas,Mexico,2022-12-01,Pedestrians,16819,Winter
Del Rio,Texas,Mexico,2022-12-01,Cars,241236,Winter
Derby Line,Vermont,Canada,2022-12-01,Buses,972,Winter
Derby Line,Vermont,Canada,2022-12-01,Cars,42399,Winter
Detroit,Michigan,Canada,2022-12-01,Buses,2124,Winter
Detroit,Michigan,Canada,2022-12-01,Cars,457420,Winter
Douglas,Arizona,Mexico,2022-12-01,Buses,565,Winter
Douglas,Arizona,Mexico,2022-12-01,Pedestrians,64560,Winter
Douglas,Arizona,Mexico,2022-12-01,Cars,251276,Winter
Dunseith,North Dakota,Canada,2022-12-01,Cars,4401,Winter
Eagle Pass,Texas,Mexico,2022-12-01,Buses,13000,Winter
Eagle Pass,Texas,Mexico,2022-12-01,Pedestrians,83066,Winter
Eagle Pass,Texas,Mexico,2022-12-01,Cars,499344,Winter
Eastport,Idaho,Canada,2022-12-01,Cars,6694,Winter
Eastport,Maine,Canada,2022-12-01,Pedestrians,16,Winter
Eastport,Maine,Canada,2022-12-01,Cars,11250,Winter
El Paso,Texas,Mexico,2022-12-01,Buses,15918,Winter
El Paso,Texas,Mexico,2022-12-01,Pedestrians,331987,Winter
El Paso,Texas,Mexico,2022-12-01,Cars,1275644,Winter
Ferry,Washington,Canada,2022-12-01,Cars,513,Winter
Fort Fairfield,Maine,Canada,2022-12-01,Pedestrians,16,Winter
Fort Fairfield,Maine,Canada,2022-12-01,Cars,7781,Winter
Fort Kent,Maine,Canada,2022-12-01,Buses,42,Winter
Fort Kent,Maine,Canada,2022-12-01,Pedestrians,15,Winter
Fort Kent,Maine,Canada,2022-12-01,Cars,6666,Winter
Fortuna,North Dakota,Canada,2022-12-01,Cars,907,Winter
Frontier,Washington,Canada,2022-12-01,Buses,71,Winter
Frontier,Washington,Canada,2022-12-01,Cars,5090,Winter
Grand Portage,Minnesota,Canada,2022-12-01,Buses,59,Winter
Grand Portage,Minnesota,Canada,2022-12-01,Pedestrians,5,Winter
Grand Portage,Minnesota,Canada,2022-12-01,Cars,14273,Winter
Hannah,North Dakota,Canada,2022-12-01,Cars,47,Winter
Hansboro,North Dakota,Canada,2022-12-01,Cars,377,Winter
Hidalgo,Texas,Mexico,2022-12-01,Buses,15540,Winter
Hidalgo,Texas,Mexico,2022-12-01,Pedestrians,181934,Winter
Hidalgo,Texas,Mexico,2022-12-01,Cars,832226,Winter
Highgate Springs,Vermont,Canada,2022-12-01,Buses,1839,Winter
Highgate Springs,Vermont,Canada,2022-12-01,Cars,55359,Winter
Highgate Springs,Vermont,Canada,2022-12-01,Trains,42,Winter
Houlton,Maine,Canada,2022-12-01,Buses,196,Winter
Houlton,Maine,Canada,2022-12-01,Pedestrians,21,Winter
Houlton,Maine,Canada,2022-12-01,Cars,20506,Winter
International Falls,Minnesota,Canada,2022-12-01,Buses,54,Winter
International Falls,Minnesota,Canada,2022-12-01,Pedestrians,188,Winter
International Falls,Minnesota,Canada,2022-12-01,Cars,27081,Winter
International Falls,Minnesota,Canada,2022-12-01,Trains,622,Winter
Jackman,Maine,Canada,2022-12-01,Pedestrians,41,Winter
Jackman,Maine,Canada,2022-12-01,Cars,10266,Winter
Jackman,Maine,Canada,2022-12-01,Trains,78,Winter
Kenneth G Ward,Washington,Canada,2022-12-01,Buses,18,Winter
Kenneth G Ward,Washington,Canada,2022-12-01,Pedestrians,9,Winter
Kenneth G Ward,Washington,Canada,2022-12-01,Cars,55391,Winter
Ketchikan,Alaska,Canada,2022-12-01,Pedestrians,1,Winter
Ketchikan,Alaska,Canada,2022-12-01,Cars,4,Winter
Lancaster,Minnesota,Canada,2022-12-01,Cars,1634,Winter
Laredo,Texas,Mexico,2022-12-01,Buses,57176,Winter
Laredo,Texas,Mexico,2022-12-01,Pedestrians,240460,Winter
Laredo,Texas,Mexico,2022-12-01,Cars,820601,Winter
Laurier,Washington,Canada,2022-12-01,Buses,39,Winter
Laurier,Washington,Canada,2022-12-01,Cars,2215,Winter
Laurier,Washington,Canada,2022-12-01,Trains,5,Winter
Limestone,Maine,Canada,2022-12-01,Cars,711,Winter
Lukeville,Arizona,Mexico,2022-12-01,Buses,297,Winter
Lukeville,Arizona,Mexico,2022-12-01,Pedestrians,8033,Winter
Lukeville,Arizona,Mexico,2022-12-01,Cars,55826,Winter
Madawaska,Maine,Canada,2022-12-01,Pedestrians,38,Winter
Madawaska,Maine,Canada,2022-12-01,Cars,26079,Winter
Maida,North Dakota,Canada,2022-12-01,Cars,250,Winter
Massena,New York,Canada,2022-12-01,Buses,675,Winter
Massena,New York,Canada,2022-12-01,Pedestrians,14,Winter
Massena,New York,Canada,2022-12-01,Cars,100034,Winter
Metaline Falls,Washington,Canada,2022-12-01,Pedestrians,1,Winter
Metaline Falls,Washington,Canada,2022-12-01,Cars,1908,Winter
Morgan,Montana,Canada,2022-12-01,Cars,441,Winter
Naco,Arizona,Mexico,2022-12-01,Pedestrians,6156,Winter
Naco,Arizona,Mexico,2022-12-01,Cars,51504,Winter
Neche,North Dakota,Canada,2022-12-01,Cars,1277,Winter
Nighthawk,Washington,Canada,2022-12-01,Buses,6,Winter
Nighthawk,Washington,Canada,2022-12-01,Cars,181,Winter
Nogales,Arizona,Mexico,2022-12-01,Buses,12768,Winter
Nogales,Arizona,Mexico,2022-12-01,Pedestrians,257409,Winter
Nogales,Arizona,Mexico,2022-12-01,Cars,644890,Winter
Noonan,North Dakota,Canada,2022-12-01,Cars,1383,Winter
Northgate,North Dakota,Canada,2022-12-01,Cars,1014,Winter
Northgate,North Dakota,Canada,2022-12-01,Trains,27,Winter
Norton,Vermont,Canada,2022-12-01,Cars,749,Winter
Norton,Vermont,Canada,2022-12-01,Trains,26,Winter
Ogdensburg,New York,Canada,2022-12-01,Buses,189,Winter
Ogdensburg,New York,Canada,2022-12-01,Cars,31195,Winter
Opheim,Montana,Canada,2022-12-01,Pedestrians,1,Winter
Opheim,Montana,Canada,2022-12-01,Cars,157,Winter
Oroville,Washington,Canada,2022-12-01,Buses,267,Winter
Oroville,Washington,Canada,2022-12-01,Pedestrians,432,Winter
Oroville,Washington,Canada,2022-12-01,Cars,11803,Winter
Otay Mesa,California,Mexico,2022-12-01,Pedestrians,214615,Winter
Otay Mesa,California,Mexico,2022-12-01,Cars,770850,Winter
Otay Mesa,California,Mexico,2022-12-01,Trains,10,Winter
Pembina,North Dakota,Canada,2022-12-01,Buses,234,Winter
Pembina,North Dakota,Canada,2022-12-01,Cars,29389,Winter
Pembina,North Dakota,Canada,2022-12-01,Trains,196,Winter
Piegan,Montana,Canada,2022-12-01,Pedestrians,68,Winter
Piegan,Montana,Canada,2022-12-01,Cars,5027,Winter
Pinecreek,Minnesota,Canada,2022-12-01,Cars,309,Winter
Point Roberts,Washington,Canada,2022-12-01,Buses,116,Winter
Point Roberts,Washington,Canada,2022-12-01,Pedestrians,583,Winter
Point Roberts,Washington,Canada,2022-12-01,Cars,60116,Winter
Port Angeles,Washington,Canada,2022-12-01,Buses,38,Winter
Port Huron,Michigan,Canada,2022-12-01,Buses,567,Winter
Port Huron,Michigan,Canada,2022-12-01,Cars,143418,Winter
Port Huron,Michigan,Canada,2022-12-01,Trains,511,Winter
Portal,North Dakota,Canada,2022-12-01,Buses,47,Winter
Portal,North Dakota,Canada,2022-12-01,Pedestrians,79,Winter
Portal,North Dakota,Canada,2022-12-01,Cars,6799,Winter
Portal,North Dakota,Canada,2022-12-01,Trains,218,Winter
Porthill,Idaho,Canada,2022-12-01,Cars,6303,Winter
Presidio,Texas,Mexico,2022-12-01,Buses,153,Winter
Presidio,Texas,Mexico,2022-12-01,Pedestrians,24781,Winter
Presidio,Texas,Mexico,2022-12-01,Cars,116808,Winter
Progreso,Texas,Mexico,2022-12-01,Pedestrians,114545,Winter
Progreso,Texas,Mexico,2022-12-01,Cars,276162,Winter
Raymond,Montana,Canada,2022-12-01,Pedestrians,37,Winter
Raymond,Montana,Canada,2022-12-01,Cars,2845,Winter
Richford,Vermont,Canada,2022-12-01,Pedestrians,4,Winter
Richford,Vermont,Canada,2022-12-01,Cars,7751,Winter
Richford,Vermont,Canada,2022-12-01,Trains,14,Winter
Rio Grande City,Texas,Mexico,2022-12-01,Pedestrians,6838,Winter
Rio Grande City,Texas,Mexico,2022-12-01,Cars,79819,Winter
Roma,Texas,Mexico,2022-12-01,Buses,357,Winter
Roma,Texas,Mexico,2022-12-01,Pedestrians,18614,Winter
Roma,Texas,Mexico,2022-12-01,Cars,131825,Winter
Roosville,Montana,Canada,2022-12-01,Cars,11608,Winter
Roseau,Minnesota,Canada,2022-12-01,Cars,2432,Winter
San Luis,Arizona,Mexico,2022-12-01,Buses,8,Winter
San Luis,Arizona,Mexico,2022-12-01,Pedestrians,209332,Winter
San Luis,Arizona,Mexico,2022-12-01,Cars,509484,Winter
San Ysidro,California,Mexico,2022-12-01,Buses,28246,Winter
San Ysidro,California,Mexico,2022-12-01,Pedestrians,567034,Winter
San Ysidro,California,Mexico,2022-12-01,Cars,2220712,Winter
Santa Teresa,New Mexico,Mexico,2022-12-01,Buses,609,Winter
Santa Teresa,New Mexico,Mexico,2022-12-01,Pedestrians,16762,Winter
Santa Teresa,New Mexico,Mexico,2022-12-01,Cars,132446,Winter
Sarles,North Dakota,Canada,2022-12-01,Cars,150,Winter
Sasabe,Arizona,Mexico,2022-12-01,Pedestrians,36,Winter
Sasabe,Arizona,Mexico,2022-12-01,Cars,4587,Winter
Sault Sainte Marie,Michigan,Canada,2022-12-01,Buses,158,Winter
Sault Sainte Marie,Michigan,Canada,2022-12-01,Cars,50015,Winter
Sault Sainte Marie,Michigan,Canada,2022-12-01,Trains,58,Winter
Scobey,Montana,Canada,2022-12-01,Cars,596,Winter
Sherwood,North Dakota,Canada,2022-12-01,Pedestrians,6,Winter
Sherwood,North Dakota,Canada,2022-12-01,Cars,1421,Winter
Skagway,Alaska,Canada,2022-12-01,Buses,473,Winter
Skagway,Alaska,Canada,2022-12-01,Cars,925,Winter
St John,North Dakota,Canada,2022-12-01,Cars,535,Winter
Sumas,Washington,Canada,2022-12-01,Buses,102,Winter
Sumas,Washington,Canada,2022-12-01,Pedestrians,1345,Winter
Sumas,Washington,Canada,2022-12-01,Cars,59144,Winter
Sumas,Washington,Canada,2022-12-01,Trains,45,Winter
Sweetgrass,Montana,Canada,2022-12-01,Buses,196,Winter
Sweetgrass,Montana,Canada,2022-12-01,Pedestrians,158,Winter
Sweetgrass,Montana,Canada,2022-12-01,Cars,25409,Winter
Tecate,California,Mexico,2022-12-01,Pedestrians,74598,Winter
Tecate,California,Mexico,2022-12-01,Cars,155888,Winter
Tornillo,Texas,Mexico,2022-12-01,Pedestrians,2196,Winter
Tornillo,Texas,Mexico,2022-12-01,Cars,71390,Winter
Trout River,New York,Canada,2022-12-01,Cars,9662,Winter
Trout River,New York,Canada,2022-12-01,Trains,94,Winter
Turner,Montana,Canada,2022-12-01,Cars,737,Winter
Van Buren,Maine,Canada,2022-12-01,Cars,7750,Winter
Van Buren,Maine,Canada,2022-12-01,Trains,141,Winter
Vanceboro,Maine,Canada,2022-12-01,Cars,946,Winter
Vanceboro,Maine,Canada,2022-12-01,Trains,104,Winter
Walhalla,North Dakota,Canada,2022-12-01,Cars,1475,Winter
Warroad,Minnesota,Canada,2022-12-01,Buses,203,Winter
Warroad,Minnesota,Canada,2022-12-01,Cars,8373,Winter
Westhope,North Dakota,Canada,2022-12-01,Cars,634,Winter
Whitlash,Montana,Canada,2022-12-01,Pedestrians,1,Winter
Whitlash,Montana,Canada,2022-12-01,Cars,106,Winter
Wildhorse,Montana,Canada,2022-12-01,Cars,893,Winter
Willow Creek,Montana,Canada,2022-12-01,Cars,369,Winter
Ysleta,Texas,Mexico,2022-12-01,Pedestrians,120697,Winter
Ysleta,Texas,Mexico,2022-12-01,Cars,515920,Winter
Alcan,Alaska,Canada,2023-01-01,Cars,1071,Winter
Alexandria Bay,New York,Canada,2023-01-01,Buses,821,Winter
Alexandria Bay,New York,Canada,2023-01-01,Cars,54448,Winter
Algonac,Michigan,Canada,2023-01-01,Cars,2457,Winter
Ambrose,North Dakota,Canada,2023-01-01,Cars,81,Winter
Andrade,California,Mexico,2023-01-01,Pedestrians,77971,Winter
Andrade,California,Mexico,2023-01-01,Cars,85120,Winter
Antler,North Dakota,Canada,2023-01-01,Cars,580,Winter
Baudette,Minnesota,Canada,2023-01-01,Pedestrians,2,Winter
Baudette,Minnesota,Canada,2023-01-01,Cars,12563,Winter
Beecher Falls,Vermont,Canada,2023-01-01,Cars,3514,Winter
Blaine,Washington,Canada,2023-01-01,Buses,6996,Winter
Blaine,Washington,Canada,2023-01-01,Cars,380196,Winter
Boquillas,Texas,Mexico,2023-01-01,Pedestrians,2176,Winter
Boundary,Washington,Canada,2023-01-01,Cars,1347,Winter
Boundary,Washington,Canada,2023-01-01,Trains,83,Winter
Bridgewater,Maine,Canada,2023-01-01,Pedestrians,2,Winter
Bridgewater,Maine,Canada,2023-01-01,Cars,2896,Winter
Brownsville,Texas,Mexico,2023-01-01,Buses,32895,Winter
Brownsville,Texas,Mexico,2023-01-01,Pedestrians,170300,Winter
Brownsville,Texas,Mexico,2023-01-01,Cars,745700,Winter
Buffalo Niagara Falls,New York,Canada,2023-01-01,Buses,7113,Winter
Buffalo Niagara Falls,New York,Canada,2023-01-01,Pedestrians,3158,Winter
Buffalo Niagara Falls,New York,Canada,2023-01-01,Cars,445101,Winter
Buffalo Niagara Falls,New York,Canada,2023-01-01,Trains,1089,Winter
Calais,Maine,Canada,2023-01-01,Buses,15,Winter
Calais,Maine,Canada,2023-01-01,Pedestrians,110,Winter
Calais,Maine,Canada,2023-01-01,Cars,40605,Winter
Calexico,California,Mexico,2023-01-01,Pedestrians,237225,Winter
Calexico,California,Mexico,2023-01-01,Cars,648912,Winter
Calexico East,California,Mexico,2023-01-01,Buses,354,Winter
Calexico East,California,Mexico,2023-01-01,Pedestrians,45485,Winter
Calexico East,California,Mexico,2023-01-01,Cars,424322,Winter
Calexico East,California,Mexico,2023-01-01,Trains,22,Winter
Carbury,North Dakota,Canada,2023-01-01,Cars,965,Winter
Champlain Rouses Point,New York,Canada,2023-01-01,Buses,6343,Winter
Champlain Rouses Point,New York,Canada,2023-01-01,Pedestrians,320,Winter
Champlain Rouses Point,New York,Canada,2023-01-01,Cars,111976,Winter
Champlain Rouses Point,New York,Canada,2023-01-01,Trains,18,Winter
Columbus,New Mexico,Mexico,2023-01-01,Buses,743,Winter
Columbus,New Mexico,Mexico,2023-01-01,Pedestrians,18354,Winter
Columbus,New Mexico,Mexico,2023-01-01,Cars,62987,Winter
Cross Border Xpress,California,Mexico,2023-01-01,Pedestrians,228403,Winter
Dalton Cache,Alaska,Canada,2023-01-01,Cars,657,Winter
Danville,Washington,Canada,2023-01-01,Cars,1558,Winter
Del Bonita,Montana,Canada,2023-01-01,Cars,1380,Winter
Del Rio,Texas,Mexico,2023-01-01,Pedestrians,18100,Winter
Del Rio,Texas,Mexico,2023-01-01,Cars,241473,Winter
Derby Line,Vermont,Canada,2023-01-01,Buses,1060,Winter
Derby Line,Vermont,Canada,2023-01-01,Cars,37593,Winter
Detroit,Michigan,Canada,2023-01-01,Buses,2810,Winter
Detroit,Michigan,Canada,2023-01-01,Cars,393538,Winter
Douglas,Arizona,Mexico,2023-01-01,Buses,257,Winter
Douglas,Arizona,Mexico,2023-01-01,Pedestrians,55363,Winter
Douglas,Arizona,Mexico,2023-01-01,Cars,238672,Winter
Dunseith,North Dakota,Canada,2023-01-01,Cars,4755,Winter
Eagle Pass,Texas,Mexico,2023-01-01,Buses,18140,Winter
Eagle Pass,Texas,Mexico,2023-01-01,Pedestrians,81749,Winter
Eagle Pass,Texas,Mexico,2023-01-01,Cars,510460,Winter
Eastport,Idaho,Canada,2023-01-01,Cars,6073,Winter
Eastport,Maine,Canada,2023-01-01,Cars,8880,Winter
El Paso,Texas,Mexico,2023-01-01,Buses,20497,Winter
El Paso,Texas,Mexico,2023-01-01,Pedestrians,300467,Winter
El Paso,Texas,Mexico,2023-01-01,Cars,1201079,Winter
El Paso,Texas,Mexico,2023-01-01,Trains,560,Winter
Ferry,Washington,Canada,2023-01-01,Cars,588,Winter
Fort Fairfield,Maine,Canada,2023-01-01,Pedestrians,3,Winter
Fort Fairfield,Maine,Canada,2023-01-01,Cars,6698,Winter
Fort Kent,Maine,Canada,2023-01-01,Pedestrians,37,Winter
Fort Kent,Maine,Canada,2023-01-01,Cars,6783,Winter
Fortuna,North Dakota,Canada,2023-01-01,Cars,742,Winter
Frontier,Washington,Canada,2023-01-01,Buses,59,Winter
Frontier,Washington,Canada,2023-01-01,Cars,7543,Winter
Grand Portage,Minnesota,Canada,2023-01-01,Buses,144,Winter
Grand Portage,Minnesota,Canada,2023-01-01,Pedestrians,3,Winter
Grand Portage,Minnesota,Canada,2023-01-01,Cars,13045,Winter
Hannah,North Dakota,Canada,2023-01-01,Cars,35,Winter
Hansboro,North Dakota,Canada,2023-01-01,Cars,379,Winter
Hidalgo,Texas,Mexico,2023-01-01,Buses,15823,Winter
Hidalgo,Texas,Mexico,2023-01-01,Pedestrians,175268,Winter
Hidalgo,Texas,Mexico,2023-01-01,Cars,785925,Winter
Highgate Springs,Vermont,Canada,2023-01-01,Buses,1474,Winter
Highgate Springs,Vermont,Canada,2023-01-01,Cars,48603,Winter
Highgate Springs,Vermont,Canada,2023-01-01,Trains,51,Winter
Houlton,Maine,Canada,2023-01-01,Cars,15718,Winter
International Falls,Minnesota,Canada,2023-01-01,Buses,1335,Winter
International Falls,Minnesota,Canada,2023-01-01,Pedestrians,200,Winter
International Falls,Minnesota,Canada,2023-01-01,Cars,27203,Winter
International Falls,Minnesota,Canada,2023-01-01,Trains,628,Winter
Jackman,Maine,Canada,2023-01-01,Pedestrians,66,Winter
Jackman,Maine,Canada,2023-01-01,Cars,9153,Winter
Jackman,Maine,Canada,2023-01-01,Trains,78,Winter
Kenneth G Ward,Washington,Canada,2023-01-01,Buses,33,Winter
Kenneth G Ward,Washington,Canada,2023-01-01,Pedestrians,13,Winter
Kenneth G Ward,Washington,Canada,2023-01-01,Cars,52064,Winter
Ketchikan,Alaska,Canada,2023-01-01,Pedestrians,19,Winter
Lancaster,Minnesota,Canada,2023-01-01,Cars,1348,Winter
Laredo,Texas,Mexico,2023-01-01,Buses,85926,Winter
Laredo,Texas,Mexico,2023-01-01,Pedestrians,225422,Winter
Laredo,Texas,Mexico,2023-01-01,Cars,831433,Winter
Laurier,Washington,Canada,2023-01-01,Buses,62,Winter
Laurier,Washington,Canada,2023-01-01,Cars,2456,Winter
Laurier,Washington,Canada,2023-01-01,Trains,4,Winter
Limestone,Maine,Canada,2023-01-01,Pedestrians,1,Winter
Limestone,Maine,Canada,2023-01-01,Cars,670,Winter
Lukeville,Arizona,Mexico,2023-01-01,Buses,339,Winter
Lukeville,Arizona,Mexico,2023-01-01,Pedestrians,6609,Winter
Lukeville,Arizona,Mexico,2023-01-01,Cars,60870,Winter
Madawaska,Maine,Canada,2023-01-01,Pedestrians,27,Winter
Madawaska,Maine,Canada,2023-01-01,Cars,24654,Winter
Maida,North Dakota,Canada,2023-01-01,Cars,338,Winter
Massena,New York,Canada,2023-01-01,Buses,663,Winter
Massena,New York,Canada,2023-01-01,Pedestrians,20,Winter
Massena,New York,Canada,2023-01-01,Cars,90257,Winter
Metaline Falls,Washington,Canada,2023-01-01,Pedestrians,2,Winter
Metaline Falls,Washington,Canada,2023-01-01,Cars,2794,Winter
Morgan,Montana,Canada,2023-01-01,Cars,303,Winter
Naco,Arizona,Mexico,2023-01-01,Pedestrians,6188,Winter
Naco,Arizona,Mexico,2023-01-01,Cars,47595,Winter
Neche,North Dakota,Canada,2023-01-01,Cars,1244,Winter
Nighthawk,Washington,Canada,2023-01-01,Pedestrians,6,Winter
Nighthawk,Washington,Canada,2023-01-01,Cars,200,Winter
Nogales,Arizona,Mexico,2023-01-01,Buses,15278,Winter
Nogales,Arizona,Mexico,2023-01-01,Pedestrians,215284,Winter
Nogales,Arizona,Mexico,2023-01-01,Cars,634772,Winter
Noonan,North Dakota,Canada,2023-01-01,Cars,1249,Winter
Northgate,North Dakota,Canada,2023-01-01,Cars,761,Winter
Northgate,North Dakota,Canada,2023-01-01,Trains,36,Winter
Norton,Vermont,Canada,2023-01-01,Cars,799,Winter
Norton,Vermont,Canada,2023-01-01,Trains,39,Winter
Ogdensburg,New York,Canada,2023-01-01,Cars,23085,Winter
Opheim,Montana,Canada,2023-01-01,Pedestrians,1,Winter
Opheim,Montana,Canada,2023-01-01,Cars,164,Winter
Oroville,Washington,Canada,2023-01-01,Buses,198,Winter
Oroville,Washington,Canada,2023-01-01,Pedestrians,352,Winter
Oroville,Washington,Canada,2023-01-01,Cars,11601,Winter
Otay Mesa,California,Mexico,2023-01-01,Pedestrians,206264,Winter
Otay Mesa,California,Mexico,2023-01-01,Cars,752296,Winter
Otay Mesa,California,Mexico,2023-01-01,Trains,10,Winter
Pembina,North Dakota,Canada,2023-01-01,Buses,549,Winter
Pembina,North Dakota,Canada,2023-01-01,Cars,24917,Winter
Pembina,North Dakota,Canada,2023-01-01,Trains,200,Winter
Piegan,Montana,Canada,2023-01-01,Pedestrians,46,Winter
Piegan,Montana,Canada,2023-01-01,Cars,3983,Winter
Pinecreek,Minnesota,Canada,2023-01-01,Cars,278,Winter
Point Roberts,Washington,Canada,2023-01-01,Buses,10,Winter
Point Roberts,Washington,Canada,2023-01-01,Pedestrians,481,Winter
Point Roberts,Washington,Canada,2023-01-01,Cars,61338,Winter
Port Huron,Michigan,Canada,2023-01-01,Buses,226,Winter
Port Huron,Michigan,Canada,2023-01-01,Cars,121979,Winter
Port Huron,Michigan,Canada,2023-01-01,Trains,554,Winter
Portal,North Dakota,Canada,2023-01-01,Buses,39,Winter
Portal,North Dakota,Canada,2023-01-01,Pedestrians,57,Winter
Portal,North Dakota,Canada,2023-01-01,Cars,5635,Winter
Portal,North Dakota,Canada,2023-01-01,Trains,381,Winter
Porthill,Idaho,Canada,2023-01-01,Cars,7070,Winter
Presidio,Texas,Mexico,2023-01-01,Buses,120,Winter
Presidio,Texas,Mexico,2023-01-01,Pedestrians,24450,Winter
Presidio,Texas,Mexico,2023-01-01,Cars,124143,Winter
Progreso,Texas,Mexico,2023-01-01,Pedestrians,118364,Winter
Progreso,Texas,Mexico,2023-01-01,Cars,248383,Winter
Raymond,Montana,Canada,2023-01-01,Buses,44,Winter
Raymond,Montana,Canada,2023-01-01,Pedestrians,45,Winter
Raymond,Montana,Canada,2023-01-01,Cars,2069,Winter
Richford,Vermont,Canada,2023-01-01,Pedestrians,4,Winter
Richford,Vermont,Canada,2023-01-01,Cars,8713,Winter
Richford,Vermont,Canada,2023-01-01,Trains,19,Winter
Rio Grande City,Texas,Mexico,2023-01-01,Pedestrians,7181,Winter
Rio Grande City,Texas,Mexico,2023-01-01,Cars,73533,Winter
Roma,Texas,Mexico,2023-01-01,Cars,123836,Winter
Roosville,Montana,Canada,2023-01-01,Buses,130,Winter
Roosville,Montana,Canada,2023-01-01,Cars,10832,Winter
Roseau,Minnesota,Canada,2023-01-01,Cars,3331,Winter
San Luis,Arizona,Mexico,2023-01-01,Buses,6,Winter
San Luis,Arizona,Mexico,2023-01-01,Pedestrians,204329,Winter
San Luis,Arizona,Mexico,2023-01-01,Cars,504693,Winter
San Ysidro,California,Mexico,2023-01-01,Buses,23265,Winter
San Ysidro,California,Mexico,2023-01-01,Pedestrians,545427,Winter
San Ysidro,California,Mexico,2023-01-01,Cars,2051126,Winter
Santa Teresa,New Mexico,Mexico,2023-01-01,Buses,516,Winter
Santa Teresa,New Mexico,Mexico,2023-01-01,Pedestrians,9004,Winter
Santa Teresa,New Mexico,Mexico,2023-01-01,Cars,110567,Winter
Sarles,North Dakota,Canada,2023-01-01,Cars,140,Winter
Sasabe,Arizona,Mexico,2023-01-01,Pedestrians,31,Winter
Sasabe,Arizona,Mexico,2023-01-01,Cars,4701,Winter
Sault Sainte Marie,Michigan,Canada,2023-01-01,Buses,305,Winter
Sault Sainte Marie,Michigan,Canada,2023-01-01,Cars,47618,Winter
Sault Sainte Marie,Michigan,Canada,2023-01-01,Trains,60,Winter
Scobey,Montana,Canada,2023-01-01,Cars,535,Winter
Sherwood,North Dakota,Canada,2023-01-01,Cars,1087,Winter
Skagway,Alaska,Canada,2023-01-01,Buses,473,Winter
Skagway,Alaska,Canada,2023-01-01,Pedestrians,1,Winter
Skagway,Alaska,Canada,2023-01-01,Cars,607,Winter
St John,North Dakota,Canada,2023-01-01,Cars,501,Winter
Sumas,Washington,Canada,2023-01-01,Buses,112,Winter
Sumas,Washington,Canada,2023-01-01,Pedestrians,1162,Winter
Sumas,Washington,Canada,2023-01-01,Cars,61638,Winter
Sumas,Washington,Canada,2023-01-01,Trains,54,Winter
Sweetgrass,Montana,Canada,2023-01-01,Pedestrians,152,Winter
Sweetgrass,Montana,Canada,2023-01-01,Cars,21422,Winter
Tecate,California,Mexico,2023-01-01,Pedestrians,61258,Winter
Tecate,California,Mexico,2023-01-01,Cars,146176,Winter
Tornillo,Texas,Mexico,2023-01-01,Pedestrians,3136,Winter
Tornillo,Texas,Mexico,2023-01-01,Cars,59154,Winter
Trout River,New York,Canada,2023-01-01,Cars,7943,Winter
Trout River,New York,Canada,2023-01-01,Trains,98,Winter
Turner,Montana,Canada,2023-01-01,Cars,791,Winter
Van Buren,Maine,Canada,2023-01-01,Cars,7189,Winter
Van Buren,Maine,Canada,2023-01-01,Trains,138,Winter
Vanceboro,Maine,Canada,2023-01-01,Cars,708,Winter
Vanceboro,Maine,Canada,2023-01-01,Trains,84,Winter
Walhalla,North Dakota,Canada,2023-01-01,Cars,1328,Winter
Warroad,Minnesota,Canada,2023-01-01,Buses,285,Winter
Warroad,Minnesota,Canada,2023-01-01,Cars,8301,Winter
Westhope,North Dakota,Canada,2023-01-01,Cars,531,Winter
Whitlash,Montana,Canada,2023-01-01,Pedestrians,1,Winter
Whitlash,Montana,Canada,2023-01-01,Cars,98,Winter
Wildhorse,Montana,Canada,2023-01-01,Cars,911,Winter
Willow Creek,Montana,Canada,2023-01-01,Cars,358,Winter
Ysleta,Texas,Mexico,2023-01-01,Pedestrians,108023,Winter
Ysleta,Texas,Mexico,2023-01-01,Cars,493582,Winter
Alcan,Alaska,Canada,2023-02-01,Cars,1144,Winter
Alexandria Bay,New York,Canada,2023-02-01,Buses,1199,Winter
Alexandria Bay,New York,Canada,2023-02-01,Cars,54953,Winter
Algonac,Michigan,Canada,2023-02-01,Cars,2536,Winter
Ambrose,North Dakota,Canada,2023-02-01,Pedestrians,1,Winter
Ambrose,North Dakota,Canada,2023-02-01,Cars,93,Winter
Andrade,California,Mexico,2023-02-01,Pedestrians,78975,Winter
Andrade,California,Mexico,2023-02-01,Cars,78634,Winter
Antler,North Dakota,Canada,2023-02-01,Cars,537,Winter
Baudette,Minnesota,Canada,2023-02-01,Pedestrians,6,Winter
Baudette,Minnesota,Canada,2023-02-01,Cars,12421,Winter
Beecher Falls,Vermont,Canada,2023-02-01,Cars,3706,Winter
Blaine,Washington,Canada,2023-02-01,Buses,8106,Winter
Blaine,Washington,Canada,2023-02-01,Cars,370013,Winter
Blaine,Washington,Canada,2023-02-01,Trains,363,Winter
Boundary,Washington,Canada,2023-02-01,Cars,1246,Winter
Boundary,Washington,Canada,2023-02-01,Trains,66,Winter
Bridgewater,Maine,Canada,2023-02-01,Pedestrians,1,Winter
